#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
211562	855678	852864	35775	33226	YNL049C	YGL020C	SFB2	GET1	ISS1	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-4.0657	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
211575	852172	852864	32601	33226	YBL102W	YGL020C	SFT2	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
211684	854949	852864	35112	33226	YML055W	YGL020C	SPC2	GET1	SPY1	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-3.1563	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
211707	856681	852864	36698	33226	YEL031W	YGL020C	SPF1	GET1	COD1|PER9|PIO1	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-12.112	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
211781	853848	852864	34111	33226	YKL020C	YGL020C	SPT23	GET1	-	MDM39	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	2.9738	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
211786	855891	852864	35975	33226	YPL210C	YGL020C	SRP72	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-5.989	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
211790	852586	852864	32977	33226	YBR283C	YGL020C	SSH1	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
211843	855221	852864	35361	33226	YMR183C	YGL020C	SSO2	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-3.1863	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
211867	853581	852864	33873	33226	YJR117W	YGL020C	STE24	GET1	AFC1|PIO2	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-11.321	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
211942	851891	852864	32349	33226	YDR297W	YGL020C	SUR2	GET1	SYR2	MDM39	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
211971	851918	852864	32376	33226	YDR320C	YGL020C	SWA2	GET1	AUX1|BUD24	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212042	853453	852864	33753	33226	YJL004C	YGL020C	SYS1	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-15.571	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212120	854142	852864	34385	33226	YOL018C	YGL020C	TLG2	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-8.4953	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212199	852556	852864	32949	33226	YBR254C	YGL020C	TRS20	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212238	854282	852864	34511	33226	YOR115C	YGL020C	TRS33	GET1	-	MDM39	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	3.3694	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212252	852350	852864	32762	33226	YBR058C-A	YGL020C	TSC3	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212346	854256	852864	34487	33226	YOR089C	YGL020C	VPS21	GET1	YPT21|YPT51|VPS12|VPT12	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-5.0119	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212401	852647	852864	33034	33226	YGL225W	YGL020C	VRG4	GET1	VAN2|LDB3|VIG4|GOG5	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212515	850312	852864	30939	33226	YCL045C	YGL020C	EMC1	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212537	851459	852864	31963	33226	YDL099W	YGL020C	BUG1	GET1	-	MDM39	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212631	856668	852864	36686	33226	YEL043W	YGL020C	YEL043W	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-6.2568	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212676	852620	852864	33008	33226	YGL231C	YGL020C	EMC4	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212719	854772	852864	34951	33226	YIL039W	YGL020C	TED1	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-4.1589	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212835	852715	852864	33092	33226	YGL161C	YGL020C	YIP5	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212871	853268	852864	33589	33226	YJL171C	YGL020C	YJL171C	GET1	-	MDM39	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	2.7232	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212879	853550	852864	33842	33226	YJR088C	YGL020C	EMC2	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-7.1021	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
212905	850646	852864	31237	33226	YLL014W	YGL020C	EMC6	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213011	855022	852864	35179	33226	YMR010W	YGL020C	YMR010W	GET1	-	MDM39	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-2.6803	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213054	855576	852864	35682	33226	YNL146W	YGL020C	YNL146W	GET1	-	MDM39	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	2.5898	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213427	850966	852864	31529	33226	YLR262C	YGL020C	YPT6	GET1	-	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-15.458299	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213461	854904	852864	35070	33226	YML071C	YGL020C	COG8	GET1	DOR1	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-14.505989	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213476	855616	852864	35717	33226	YNL107W	YGL020C	YAF9	GET1	-	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-14.2045	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213497	852864	851714	33226	32191	YGL020C	YDR137W	GET1	RGP1	MDM39	-	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-13.808836	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213514	851136	852864	31676	33226	YLR418C	YGL020C	CDC73	GET1	-	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-13.595231	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213729	852864	852582	33226	32973	YGL020C	YBR279W	GET1	PAF1	MDM39	-	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-12.024181	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213752	853536	852864	33829	33226	YJR073C	YGL020C	OPI3	GET1	PEM2	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-11.912572	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213753	853114	852864	33453	33226	YGR200C	YGL020C	ELP2	GET1	TOT2|KTI3	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-11.912213	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213786	854020	852864	34272	33226	YOL145C	YGL020C	CTR9	GET1	CDP1	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-11.759884	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213950	851100	852864	31643	33226	YLR384C	YGL020C	IKI3	GET1	TOT1|KTI7|ELP1	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-11.065405	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
213961	850728	852864	31315	33226	YLR039C	YGL020C	RIC1	GET1	-	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-11.032982	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
214100	852864	851485	33226	31987	YGL020C	YDL074C	GET1	BRE1	MDM39	-	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-10.561414	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
214272	852864	856895	33226	36901	YGL020C	YER151C	GET1	UBP3	MDM39	BLM3	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-10.017051	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
214336	852822	852864	33189	33226	YGL058W	YGL020C	RAD6	GET1	UBC2|PSO8	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-9.78762	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
214428	855360	852864	35492	33226	YMR312W	YGL020C	ELP6	GET1	TOT6|KTI4|HAP3	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-9.491618	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
214472	854240	852864	34472	33226	YOR073W	YGL020C	SGO1	GET1	YOR29-24	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-9.349256	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
214476	852864	851559	33226	32049	YGL020C	YDL005C	GET1	MED2	MDM39	-	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-9.338324	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
214598	856002	852864	36079	33226	YPL101W	YGL020C	ELP4	GET1	TOT7|HAP1|KTI9	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-9.00675	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
214803	852864	851222	33226	31755	YGL020C	YAL011W	GET1	SWC3	MDM39	SWC1	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-8.493695	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
214897	852864	852532	33226	32926	YGL020C	YBR231C	GET1	SWC5	MDM39	AOR1	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-8.354946	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
214999	856052	852864	36125	33226	YPL055C	YGL020C	LGE1	GET1	-	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-8.172985	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
215108	854345	852864	34568	33226	YOR174W	YGL020C	MED4	GET1	-	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-7.957457	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
215148	854150	852864	34392	33226	YOL012C	YGL020C	HTZ1	GET1	HTA3	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-7.877964	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
215184	855787	852864	35876	33226	YNR051C	YGL020C	BRE5	GET1	-	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-7.819745	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
215236	856019	852864	36095	33226	YPL086C	YGL020C	ELP3	GET1	KTI8|TOT3|HPA1	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-7.744062	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
215415	850776	852864	31360	33226	YLR087C	YGL020C	CSF1	GET1	-	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-7.46079	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
215722	852864	856847	33226	36856	YGL020C	YER111C	GET1	SWI4	MDM39	ART1	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.972267	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
215999	852864	852096	33226	32537	YGL020C	YDR485C	GET1	VPS72	MDM39	SWC2	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.619827	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
216102	856437	852864	36473	33226	YHR041C	YGL020C	SRB2	GET1	HRS2|MED20	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.480979	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
216172	855139	852864	35288	33226	YMR112C	YGL020C	MED11	GET1	-	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.406897	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BioGRID
