#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
400998	851085	856847	31630	36856	YLR370C	YER111C	ARC18	SWI4	-	ART1	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1413	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
400999	851085	856867	31630	36874	YLR370C	YER130C	ARC18	YER130C	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1535	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401000	851085	850550	31630	31148	YLR370C	YFL001W	ARC18	DEG1	-	PUS3|HRM3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1574	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401001	851085	852609	31630	32998	YLR370C	YGL242C	ARC18	YGL242C	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1284	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401002	851085	852702	31630	33080	YLR370C	YGL173C	ARC18	KEM1	-	SKI1|DST2|RAR5|SEP1|XRN1	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2072	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401003	851085	852826	31630	33193	YLR370C	YGL054C	ARC18	ERV14	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1223	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401004	851085	852870	31630	33232	YLR370C	YGL014W	ARC18	PUF4	-	YGL023	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.129	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401005	851085	853020	31630	33368	YLR370C	YGR122W	ARC18	YGR122W	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1251	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401006	851085	853089	31630	33430	YLR370C	YGR178C	ARC18	PBP1	-	MRS16	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.131	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401007	851085	856530	31630	36562	YLR370C	YHR129C	ARC18	ARP1	-	ACT5	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1589	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401008	851085	856545	31630	36575	YLR370C	YHR142W	ARC18	CHS7	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1401	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401009	851085	854647	31630	34833	YLR370C	YIL159W	ARC18	BNR1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.356	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401010	851085	854713	31630	34897	YLR370C	YIL095W	ARC18	PRK1	-	PAK1	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1486	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401011	851085	854718	31630	34902	YLR370C	YIL090W	ARC18	ICE2	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.3089	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401012	851085	854774	31630	34953	YLR370C	YIL037C	ARC18	PRM2	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1372	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401013	851085	854777	31630	34956	YLR370C	YIL034C	ARC18	CAP2	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2062	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401014	851085	853252	31630	33575	YLR370C	YJL187C	ARC18	SWE1	-	WEE1	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1461	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401015	851085	853318	31630	33632	YLR370C	YJL124C	ARC18	LSM1	-	SPB8	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.3013	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401016	851085	853346	31630	33658	YLR370C	YJL099W	ARC18	CHS6	-	CSD3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.132	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401017	851085	853350	31630	33662	YLR370C	YJL095W	ARC18	BCK1	-	LAS3|SSP31|SAP3|SLK1	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1769	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401018	851085	853384	31630	33692	YLR370C	YJL062W	ARC18	LAS21	-	GPI7	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1564	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401019	851085	853581	31630	33873	YLR370C	YJR117W	ARC18	STE24	-	AFC1|PIO2	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2198	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401020	851085	853747	31630	34021	YLR370C	YKL113C	ARC18	RAD27	-	ERC11|FEN1|RTH1	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1212	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401021	851085	853862	31630	34125	YLR370C	YKL007W	ARC18	CAP1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2088	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401022	851085	853916	31630	34174	YLR370C	YKR042W	ARC18	UTH1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1248	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401023	851085	853922	31630	34179	YLR370C	YKR048C	ARC18	NAP1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1977	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401024	851085	850677	31630	31266	YLR370C	YLL049W	ARC18	LDB18	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1497	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401025	851085	850683	31630	31270	YLR370C	YLL043W	ARC18	FPS1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1719	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401026	851085	850776	31630	31360	YLR370C	YLR087C	ARC18	CSF1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1458	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401027	851085	850887	31630	31460	YLR370C	YLR190W	ARC18	MMR1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1936	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401028	851085	850896	31630	31468	YLR370C	YLR199C	ARC18	PBA1	-	POC1	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1527	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401029	851085	855096	31630	35249	YLR370C	YMR074C	ARC18	YMR074C	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1865	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401030	851085	855136	31630	35285	YLR370C	YMR109W	ARC18	MYO5	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1813	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401031	851085	855143	31630	35292	YLR370C	YMR116C	ARC18	ASC1	-	CPC2	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1289	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401032	851085	855305	31630	35441	YLR370C	YMR263W	ARC18	SAP30	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1715	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401033	851085	855339	31630	35474	YLR370C	YMR294W	ARC18	JNM1	-	INS1|PAC3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1554	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401034	851085	855345	31630	35479	YLR370C	YMR299C	ARC18	DYN3	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1459	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401035	851085	855626	31630	35726	YLR370C	YNL097C	ARC18	PHO23	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1437	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401036	851085	855656	31630	35755	YLR370C	YNL068C	ARC18	FKH2	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1412	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401037	851085	855710	31630	35805	YLR370C	YNL021W	ARC18	HDA1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1394	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401038	851085	855785	31630	35874	YLR370C	YNR049C	ARC18	MSO1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1645	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401039	851085	854142	31630	34385	YLR370C	YOL018C	ARC18	TLG2	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1321	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401040	851085	854159	31630	34401	YLR370C	YOL003C	ARC18	PFA4	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.124	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401041	851085	854200	31630	34437	YLR370C	YOR035C	ARC18	SHE4	-	DIM1	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1394	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401042	851085	854443	31630	34658	YLR370C	YOR269W	ARC18	PAC1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1328	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401043	851085	854449	31630	34664	YLR370C	YOR275C	ARC18	RIM20	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1373	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401044	851085	854505	31630	34712	YLR370C	YOR327C	ARC18	SNC2	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1665	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401045	851085	855920	31630	36001	YLR370C	YPL181W	ARC18	CTI6	-	RXT1	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1392	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401046	851085	855929	31630	36009	YLR370C	YPL174C	ARC18	NIP100	-	PAC13	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1357	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401047	851085	855942	31630	36022	YLR370C	YPL161C	ARC18	BEM4	-	ROM7	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1823	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401048	851085	855964	31630	36043	YLR370C	YPL139C	ARC18	UME1	-	WTM3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2189	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401049	851085	856016	31630	36092	YLR370C	YPL089C	ARC18	RLM1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1535	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401050	851085	856039	31630	36113	YLR370C	YPL066W	ARC18	YPL066W	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2341	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401051	851085	856204	31630	36259	YLR370C	YPR089W	ARC18	YPR089W	-	YPR090W	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2087	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401052	851085	856210	31630	36263	YLR370C	YPR095C	ARC18	SYT1	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1851	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
401053	851085	856309	31630	36351	YLR370C	YPR179C	ARC18	HDA3	-	PLO1	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1656	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BioGRID
425389	851798	851085	32266	31630	YDR212W	YLR370C	TCP1	ARC18	CCT1	-	Synthetic Lethality	genetic	Dekker C (2008)	18511909	559292	559292	High Throughput	-	-	inviable	High Throughput: A temperature sensitive cct1-2 mutant was used as the query in an SGA analysis.	-	BioGRID
442179	853418	851085	33726	31630	YJL034W	YLR370C	KAR2	ARC18	GRP78	-	Positive Genetic	genetic	Vembar SS (2010)	20430885	559292	559292	High Throughput	3.14855	-	protein/peptide accumulation	Kar2-DAmP allele,  double mutant shows a synthetic effect in UPR response	-	BioGRID
450077	852536	851085	32929	31630	YBR234C	YLR370C	ARC40	ARC18	-	-	Synthetic Lethality	genetic	Tong AH (2004)	14764870	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
451475	853500	851085	33794	31630	YJR043C	YLR370C	POL32	ARC18	-	-	Synthetic Growth Defect	genetic	Tong AH (2004)	14764870	559292	559292	High Throughput	-	-	vegetative growth	-	-	BioGRID
451708	855529	851085	35641	31630	YNL192W	YLR370C	CHS1	ARC18	USA4	-	Synthetic Growth Defect	genetic	Tong AH (2004)	14764870	559292	559292	High Throughput	-	-	vegetative growth	-	-	BioGRID
451748	852311	851085	32726	31630	YBR023C	YLR370C	CHS3	ARC18	CSD2|KTI2|DIT101|CAL1	-	Synthetic Growth Defect	genetic	Tong AH (2004)	14764870	559292	559292	High Throughput	-	-	vegetative growth	-	-	BioGRID
